"product_id","product_type","product_name","product_status","product_url","product_image_url","product_brand","product_hood","product_city","product_area","product_tags"
"919","اتاق فرار","هیولا","deactivated","/room/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d9%87%db%8c%d9%88%d9%84%d8%a7/","http://escapezoom.ir/wp-content/uploads/2020/11/monster-escaperoom-cover.jpg","{""id"": 143, ""name"": ""اسکیپ مستر"", ""slug"": ""%d8%a7%d8%b3%da%a9%db%8c%d9%be-%d9%85%d8%b3%d8%aa%d8%b1-escapemaster"", ""image"": ""http://escapezoom.ir/wp-content/uploads/2020/12/master-escape-logo.jpg""}","نارمک","{""id"": 15, ""name"": ""تهران"", ""slug"": ""%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d9%87%d8%b1%d8%a7%d9%86""}","{""url"": ""/type/%d8%a8%d8%a7%d8%b2%db%8c-%d9%87%d8%a7%db%8c-%d8%b4%d8%b1%d9%82-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""بازی های شرق تهران""}","[{""url"": ""/type/%d8%aa%d8%ae%db%8c%d9%84%db%8c/"", ""title"": ""تخیلی""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b1%d8%b3%d9%86%d8%a7%da%a9/"", ""title"": ""ترسناک""}, {""url"": ""/type/%d8%ac%d9%86%d8%a7%db%8c%db%8c/"", ""title"": ""جنایی""}, {""url"": ""/type/%d8%a8%d8%a7%d8%b2%db%8c-%d9%87%d8%a7%db%8c-%d8%b4%d8%b1%d9%82-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""بازی های شرق تهران""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%b4%d8%b1%d9%82-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""شرق تهران""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d9%86%d8%a7%d8%b1%d9%85%da%a9/"", ""title"": ""نارمک""}]"
"922","اتاق فرار","رمال","active","/room/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%b1%d9%85%d8%a7%d9%84/","https://escapezoom.ir/wp-content/uploads/2020/11/IMG_20250318_201552_772_11zon.png","{""id"": 1264, ""name"": ""استورم اسکیپ روم"", ""slug"": ""storm-escaperoom"", ""image"": ""https://escapezoom.ir/wp-content/uploads/2025/03/IMG_20250318_202803_999_11zon.jpg""}","میدان رازی","{""id"": 285, ""name"": ""اتاق فرار رشت"", ""slug"": ""%d8%b1%d8%b4%d8%aa""}","{""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%b4%d9%85%d8%a7%d9%84-%da%a9%d8%b4%d9%88%d8%b1/"", ""title"": ""شمال کشور""}","[{""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b1%d8%b3%d9%86%d8%a7%da%a9/"", ""title"": ""ترسناک""}, {""url"": ""/type/%d8%af%d9%84%d9%87%d8%b1%d9%87-%d8%a2%d9%88%d8%b1/"", ""title"": ""دلهره""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d9%88%d9%87%d9%85-%d8%a2%d9%84%d9%88%d8%af/"", ""title"": ""وهم‌آلود""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%b4%d9%85%d8%a7%d9%84-%da%a9%d8%b4%d9%88%d8%b1/"", ""title"": ""شمال کشور""}]"
"926","اتاق فرار","قرارداد","deactivated","/room/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d9%82%d8%b1%d8%a7%d8%b1%d8%af%d8%a7%d8%af/","http://escapezoom.ir/wp-content/uploads/2020/11/contract-2.jpg","{""id"": 145, ""name"": ""اسکیپ اسپیرال"", ""slug"": ""escapespiral"", ""image"": ""http://escapezoom.ir/wp-content/uploads/2021/10/WhatsApp-Image-2021-10-28-at-16.47.33.jpeg""}","شهرک نفت","{""id"": 15, ""name"": ""تهران"", ""slug"": ""%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d9%87%d8%b1%d8%a7%d9%86""}","{""url"": ""/type/%d8%a8%d8%a7%d8%b2%db%8c-%d9%87%d8%a7%db%8c-%d8%ba%d8%b1%d8%a8-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""بازی های غرب تهران""}","[{""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b1%d8%b3%d9%86%d8%a7%da%a9/"", ""title"": ""ترسناک""}, {""url"": ""/type/%d8%af%d9%84%d9%87%d8%b1%d9%87-%d8%a2%d9%88%d8%b1/"", ""title"": ""دلهره آور""}, {""url"": ""/type/%d8%a8%d8%a7%d8%b2%db%8c-%d9%87%d8%a7%db%8c-%d8%ba%d8%b1%d8%a8-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""بازی های غرب تهران""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%ba%d8%b1%d8%a8-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""غرب تهران""}]"
"929","اتاق فرار","حصار","deactivated","/room/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%ad%d8%b5%d8%a7%d8%b1/","http://escapezoom.ir/wp-content/uploads/2020/11/hedge-scaperoom-cover.jpg","{""id"": 146, ""name"": ""اپیک اسکیپ"", ""slug"": ""epicescape"", ""image"": ""http://escapezoom.ir/wp-content/uploads/2024/12/Epic-415-1.jpg""}","تهرانپارس","{""id"": 15, ""name"": ""تهران"", ""slug"": ""%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d9%87%d8%b1%d8%a7%d9%86""}","{""url"": ""/type/%d8%a8%d8%a7%d8%b2%db%8c-%d9%87%d8%a7%db%8c-%d8%b4%d8%b1%d9%82-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""بازی های شرق تهران""}","[{""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b1%d8%b3%d9%86%d8%a7%da%a9/"", ""title"": ""ترسناک""}, {""url"": ""/type/%d8%af%d9%84%d9%87%d8%b1%d9%87-%d8%a2%d9%88%d8%b1/"", ""title"": ""دلهره آور""}, {""url"": ""/type/%d8%a8%d8%a7%d8%b2%db%8c-%d9%87%d8%a7%db%8c-%d8%b4%d8%b1%d9%82-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""بازی های شرق تهران""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d9%87%d8%b1%d8%a7%d9%86%d9%be%d8%a7%d8%b1%d8%b3/"", ""title"": ""تهرانپارس""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%b4%d8%b1%d9%82-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""شرق تهران""}]"
"932","اتاق فرار","کافه متروکه","deactivated","/room/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%da%a9%d8%a7%d9%81%d9%87-%d9%85%d8%aa%d8%b1%d9%88%da%a9%d9%87/","https://escapezoom.ir/wp-content/uploads/2020/11/abandoned-cafe-cover.jpg","{""id"": 147, ""name"": ""گریت اسکیپ"", ""slug"": ""greatescape"", ""image"": ""https://escapezoom.ir/wp-content/uploads/2021/01/great-escape.jpg""}","ولی عصر","{""id"": 15, ""name"": ""تهران"", ""slug"": ""%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d9%87%d8%b1%d8%a7%d9%86""}",NULL,"[{""url"": ""/type/%d8%a7%da%a9%d8%b4%d9%86/"", ""title"": ""اکشن""}, {""url"": ""/type/%d8%aa%d8%ae%db%8c%d9%84%db%8c/"", ""title"": ""تخیلی""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b1%d8%b3%d9%86%d8%a7%da%a9/"", ""title"": ""ترسناک""}]"
"941","اتاق فرار","راهبه 2(بوشهر)","updated","/room/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%b1%d8%a7%d9%87%d8%a8%d9%87/","http://escapezoom.ir/wp-content/uploads/2020/11/IMG_20250707_145949_308_11zon.jpg","{""id"": 1261, ""name"": ""Portal Club"", ""slug"": ""portal-club"", ""image"": ""http://escapezoom.ir/wp-content/uploads/2025/03/IMG_20250316_113130_257_11zon.jpg""}","باهنر","{""id"": 1142, ""name"": ""اتاق فرار بوشهر"", ""slug"": ""%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%a8%d9%88%d8%b4%d9%87%d8%b1""}",NULL,"[{""url"": ""/type/%d8%a7%da%a9%d8%b4%d9%86/"", ""title"": ""اکشن""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b1%d8%b3%d9%86%d8%a7%da%a9/"", ""title"": ""ترسناک""}, {""url"": ""/type/%d8%af%d9%84%d9%87%d8%b1%d9%87-%d8%a2%d9%88%d8%b1/"", ""title"": ""دلهره آور""}, {""url"": ""/type/%d9%87%db%8c%d8%ac%d8%a7%d9%86%db%8c/"", ""title"": ""هیجانی""}]"
"944","اتاق فرار","اسکیپ روم","deactivated","/room/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d9%85%d8%ac%d9%85%d9%88%d8%b9%d9%87-%d9%87%d8%a7%d8%b1%d9%84%db%8c/","http://escapezoom.ir/wp-content/uploads/2020/11/harley-scaperoom-cover.jpg","{""id"": 149, ""name"": ""هارلی"", ""slug"": ""harley-escaperoom"", ""image"": """"}","فردوس","{""id"": 15, ""name"": ""تهران"", ""slug"": ""%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d9%87%d8%b1%d8%a7%d9%86""}","{""url"": ""/type/%d8%a8%d8%a7%d8%b2%db%8c-%d9%87%d8%a7%db%8c-%d8%ba%d8%b1%d8%a8-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""بازی های غرب تهران""}","[{""url"": ""/type/%d8%a8%d8%a7%d8%b2%db%8c-%d9%87%d8%a7%db%8c-%d8%ba%d8%b1%d8%a8-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""بازی های غرب تهران""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%a8%d9%84%d9%88%d8%a7%d8%b1-%d9%81%d8%b1%d8%af%d9%88%d8%b3/"", ""title"": ""بلوار فردوس""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%ba%d8%b1%d8%a8-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""غرب تهران""}]"
"951","اتاق فرار","آخرین تقاص","deactivated","/room/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%db%8c%d9%85%d8%a7%d8%b1%d8%b3%d8%aa%d8%a7%d9%86/","http://escapezoom.ir/wp-content/uploads/2020/11/timarestan.jpg","{""id"": 726, ""name"": ""Fear escape"", ""slug"": ""fear-escape"", ""image"": ""http://escapezoom.ir/wp-content/uploads/2023/05/fear-escape.jpg""}","تهرانپارس","{""id"": 15, ""name"": ""تهران"", ""slug"": ""%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d9%87%d8%b1%d8%a7%d9%86""}","{""url"": ""/type/%d8%a8%d8%a7%d8%b2%db%8c-%d9%87%d8%a7%db%8c-%d8%b4%d8%b1%d9%82-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""بازی های شرق تهران""}","[{""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b1%d8%b3%d9%86%d8%a7%da%a9/"", ""title"": ""ترسناک""}, {""url"": ""/type/%d8%a8%d8%a7%d8%b2%db%8c-%d9%87%d8%a7%db%8c-%d8%b4%d8%b1%d9%82-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""بازی های شرق تهران""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d9%87%d8%b1%d8%a7%d9%86%d9%be%d8%a7%d8%b1%d8%b3/"", ""title"": ""تهرانپارس""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%b4%d8%b1%d9%82-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""شرق تهران""}]"
"953","اتاق فرار","پارک مرگ","deactivated","/room/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d9%be%d8%a7%d8%b1%da%a9-%d9%85%d8%b1%da%af/","https://escapezoom.ir/wp-content/uploads/2020/11/dead-park-escaperoom-cover.jpg","{""id"": 150, ""name"": ""پلی اسکیپ"", ""slug"": ""play-escape"", ""image"": ""https://escapezoom.ir/wp-content/uploads/2021/01/play-escape.jpg""}","شریعتی","{""id"": 15, ""name"": ""تهران"", ""slug"": ""%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d9%87%d8%b1%d8%a7%d9%86""}",NULL,"[{""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b1%d8%b3%d9%86%d8%a7%da%a9/"", ""title"": ""ترسناک""}, {""url"": ""/type/%d8%af%d9%84%d9%87%d8%b1%d9%87-%d8%a2%d9%88%d8%b1/"", ""title"": ""دلهره آور""}, {""url"": ""/type/%d9%87%db%8c%d8%ac%d8%a7%d9%86%db%8c/"", ""title"": ""هیجانی""}]"
"958","اتاق فرار","نویسنده دیوانه","deactivated","/room/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d9%86%d9%88%db%8c%d8%b3%d9%86%d8%af%d9%87-%d8%af%db%8c%d9%88%d8%a7%d9%86%d9%87/","https://escapezoom.ir/wp-content/uploads/2020/11/mad-author.jpg","{""id"": 151, ""name"": ""آی اسکیپ"", ""slug"": ""%d8%a2%db%8c-%d8%a7%d8%b3%da%a9%db%8c%d9%be-iescape"", ""image"": ""https://escapezoom.ir/wp-content/uploads/2020/12/i-escaoe.jpg""}","شریعتی","{""id"": 15, ""name"": ""تهران"", ""slug"": ""%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d9%87%d8%b1%d8%a7%d9%86""}",NULL,"[{""url"": ""/type/%d8%ac%d9%86%d8%a7%db%8c%db%8c/"", ""title"": ""جنایی""}, {""url"": ""/type/%d9%85%d8%b9%d9%85%d8%a7%db%8c%db%8c/"", ""title"": ""معمامحور""}]"
"961","اتاق فرار","شکارچی","deactivated","/room/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%ae%d8%a7%d9%86%d9%87-%d8%b4%da%a9%d8%a7%d8%b1%da%86%db%8c/","https://escapezoom.ir/wp-content/uploads/2021/11/shekarchi-1-1.jpg","{""id"": 889, ""name"": ""Town Escape"", ""slug"": ""town-escape"", ""image"": ""https://escapezoom.ir/wp-content/uploads/2024/02/Town-Escape.jpg""}","باهنر","{""id"": 746, ""name"": ""یزد"", ""slug"": ""%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%db%8c%d8%b2%d8%af""}",NULL,"[{""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b1%d8%b3%d9%86%d8%a7%da%a9/"", ""title"": ""ترسناک""}, {""url"": ""/type/%d9%81%d8%a7%d9%86%d8%aa%d8%b2%db%8c/"", ""title"": ""فانتزی""}, {""url"": ""/type/%d9%87%db%8c%d8%ac%d8%a7%d9%86%db%8c/"", ""title"": ""هیجانی""}]"
"963","اتاق فرار","اقامتگاه ابدی","deactivated","/room/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%a7%d9%82%d8%a7%d9%85%d8%aa%da%af%d8%a7%d9%87-%d8%a7%d8%a8%d8%af%db%8c/","https://escapezoom.ir/wp-content/uploads/2020/11/4-1.jpg","{""id"": 155, ""name"": ""Escape plus"", ""slug"": ""escape-plus-escaperoom"", ""image"": ""https://escapezoom.ir/wp-content/uploads/2020/12/escape-plus.jpg""}","فرمانیه","{""id"": 15, ""name"": ""تهران"", ""slug"": ""%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d9%87%d8%b1%d8%a7%d9%86""}","{""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%b4%d9%85%d8%a7%d9%84-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""شمال تهران""}","[{""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b1%d8%b3%d9%86%d8%a7%da%a9/"", ""title"": ""ترسناک""}, {""url"": ""/type/%d8%ac%d9%86%d8%a7%db%8c%db%8c/"", ""title"": ""جنایی""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%b4%d9%85%d8%a7%d9%84-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""شمال تهران""}]"
"967","اتاق فرار","وارونگی","deactivated","/room/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d9%88%d8%a7%d8%b1%d9%88%d9%86%da%af%db%8c/","http://escapezoom.ir/wp-content/uploads/2020/11/varoonegi.jpg","{""id"": 154, ""name"": ""بوم اسکیپ"", ""slug"": ""%d8%a8%d9%88%d9%85-%d8%a7%d8%b3%da%a9%db%8c%d9%be-boom-escape"", ""image"": ""http://escapezoom.ir/wp-content/uploads/2021/01/escape-boom.jpg""}","سعادت آباد","{""id"": 15, ""name"": ""تهران"", ""slug"": ""%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d9%87%d8%b1%d8%a7%d9%86""}","{""url"": ""/type/%d8%a8%d8%a7%d8%b2%db%8c-%d9%87%d8%a7%db%8c-%d8%ba%d8%b1%d8%a8-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""بازی های غرب تهران""}","[{""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b1%d8%b3%d9%86%d8%a7%da%a9/"", ""title"": ""ترسناک""}, {""url"": ""/type/%d8%af%d9%84%d9%87%d8%b1%d9%87-%d8%a2%d9%88%d8%b1/"", ""title"": ""دلهره آور""}, {""url"": ""/type/%d8%a8%d8%a7%d8%b2%db%8c-%d9%87%d8%a7%db%8c-%d8%ba%d8%b1%d8%a8-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""بازی های غرب تهران""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%b3%d8%b9%d8%a7%d8%af%d8%aa-%d8%a2%d8%a8%d8%a7%d8%af/"", ""title"": ""سعادت آباد""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%ba%d8%b1%d8%a8-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""غرب تهران""}]"
"976","اتاق فرار","مرد هلندی","deactivated","/room/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d9%85%d8%b1%d8%af-%d9%87%d9%84%d9%86%d8%af%db%8c/","http://escapezoom.ir/wp-content/uploads/2020/11/dutch-man.jpg","{""id"": 157, ""name"": ""Vira Park"", ""slug"": ""vira-escape-room"", ""image"": ""http://escapezoom.ir/wp-content/uploads/2021/01/vira-park.jpg""}","استاد معین","{""id"": 15, ""name"": ""تهران"", ""slug"": ""%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d9%87%d8%b1%d8%a7%d9%86""}","{""url"": ""/type/%d8%a8%d8%a7%d8%b2%db%8c-%d9%87%d8%a7%db%8c-%d8%ba%d8%b1%d8%a8-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""بازی های غرب تهران""}","[{""url"": ""/type/%d8%a7%da%a9%d8%b4%d9%86/"", ""title"": ""اکشن""}, {""url"": ""/type/%d8%ac%d9%86%d8%a7%db%8c%db%8c/"", ""title"": ""جنایی""}, {""url"": ""/type/%d9%85%d8%b9%d9%85%d8%a7%db%8c%db%8c/"", ""title"": ""معمامحور""}, {""url"": ""/type/%d8%a8%d8%a7%d8%b2%db%8c-%d9%87%d8%a7%db%8c-%d8%ba%d8%b1%d8%a8-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""بازی های غرب تهران""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%ba%d8%b1%d8%a8-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""غرب تهران""}]"
"996","اتاق فرار","انتقام دیویدف (مافیاباز)","deactivated","/room/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d9%85%d8%a7%d9%81%db%8c%d8%a7-%d8%a8%d8%a7%d8%b2/","http://escapezoom.ir/wp-content/uploads/2020/11/Mafiabaz.jpg","{""id"": 159, ""name"": ""وست روم اسکیپ"", ""slug"": ""west-room-escape"", ""image"": ""http://escapezoom.ir/wp-content/uploads/2021/01/westroom.jpg""}","فردوس","{""id"": 15, ""name"": ""تهران"", ""slug"": ""%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d9%87%d8%b1%d8%a7%d9%86""}","{""url"": ""/type/%d8%a8%d8%a7%d8%b2%db%8c-%d9%87%d8%a7%db%8c-%d8%ba%d8%b1%d8%a8-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""بازی های غرب تهران""}","[{""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b1%d8%b3%d9%86%d8%a7%da%a9/"", ""title"": ""ترسناک""}, {""url"": ""/type/%d8%a8%d8%a7%d8%b2%db%8c-%d9%87%d8%a7%db%8c-%d8%ba%d8%b1%d8%a8-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""بازی های غرب تهران""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%a8%d9%84%d9%88%d8%a7%d8%b1-%d9%81%d8%b1%d8%af%d9%88%d8%b3/"", ""title"": ""بلوار فردوس""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%ba%d8%b1%d8%a8-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""غرب تهران""}]"
"1005","اتاق فرار","تاوان (تهران)","deactivated","/room/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%a7%d9%88%d8%a7%d9%86/","https://escapezoom.ir/wp-content/uploads/2020/11/atonment.jpg","{""id"": 160, ""name"": ""نورث اسکیپ"", ""slug"": ""northescape"", ""image"": ""https://escapezoom.ir/wp-content/uploads/2021/01/north-escape.jpg""}","طرشت","{""id"": 15, ""name"": ""اتاق فرار تهران"", ""slug"": ""%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d9%87%d8%b1%d8%a7%d9%86""}",NULL,"[{""url"": ""/type/%d8%a7%da%a9%d8%b4%d9%86/"", ""title"": ""اکشن""}, {""url"": ""/type/%d8%ac%d9%86%da%af%db%8c/"", ""title"": ""جنگی""}, {""url"": ""/type/%d8%af%d9%84%d9%87%d8%b1%d9%87-%d8%a2%d9%88%d8%b1/"", ""title"": ""دلهره""}]"
"1017","اتاق فرار","فریب","deactivated","/room/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d9%81%d8%b1%db%8c%d8%a8/","http://escapezoom.ir/wp-content/uploads/2020/12/deception.jpg","{""id"": 161, ""name"": ""فریاد"", ""slug"": ""shout"", ""image"": ""http://escapezoom.ir/wp-content/uploads/2021/01/shout.jpg""}","دهکده المپیک","{""id"": 15, ""name"": ""تهران"", ""slug"": ""%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d9%87%d8%b1%d8%a7%d9%86""}","{""url"": ""/type/%d8%a8%d8%a7%d8%b2%db%8c-%d9%87%d8%a7%db%8c-%d8%ba%d8%b1%d8%a8-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""بازی های غرب تهران""}","[{""url"": ""/type/%d8%a7%da%a9%d8%b4%d9%86/"", ""title"": ""اکشن""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%aa%d8%b1%d8%b3%d9%86%d8%a7%da%a9/"", ""title"": ""ترسناک""}, {""url"": ""/type/%d8%a8%d8%a7%d8%b2%db%8c-%d9%87%d8%a7%db%8c-%d8%ba%d8%b1%d8%a8-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""بازی های غرب تهران""}, {""url"": ""/type/%d8%a7%d8%aa%d8%a7%d9%82-%d9%81%d8%b1%d8%a7%d8%b1-%d8%ba%d8%b1%d8%a8-%d8%aa%d9%87%d8%b1%d8%a7%d9%86/"", ""title"": ""غرب تهران""}]"
